"","trial_type","trial_index","time_elapsed","rt","gameA_name","gameA_isSR","response","sequence","game_type","timed_out","practice","end_rest","correct_response","rest_trial_num","follows_group_num","follows_internal_block_num","type_desc","subj_id","is_correct_numeric","overall_type_count","block_num","group_num","rest_chunk","num_rest_in_chunk"
"4673","rt_main_trials",1403,"1957308",462,"",FALSE,"2","","rest_task",FALSE,"","false","2","19","null","2","block_same_same",22,1,331,NA,"6",17,20
"4674","sr_main_response",1406,"1963920",3382.69999998808,"",FALSE,"","[13,0,9,12]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,81,18,"6",NA,0
"4675","sr_main_response",1408,"1969026",3039.59999999404,"",FALSE,"","[11,8,14,15]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,82,18,"6",NA,0
"4676","sr_main_response",1410,"1974142",3029.80000001192,"",FALSE,"","[11,1,4,0]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,83,18,"6",NA,0
"4677","sr_main_response",1412,"1980423",4209.30000001192,"",FALSE,"","[3,9,7,10]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,84,18,"6",NA,0
"4678","sr_main_response",1414,"1986802",4211.59999999404,"",FALSE,"","[14,3,10,5]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,85,18,"6",NA,0
"4679","sr_main_response",1416,"1993218",4207.40000000596,"",FALSE,"","[6,11,1,13]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,86,18,"6",NA,0
"4680","sr_main_response",1418,"1999605",4209.30000001192,"",FALSE,"","[15,0,3,2]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,87,18,"6",NA,0
"4681","sr_main_response",1420,"2005919",4200.70000001788,"",FALSE,"","[5,7,8,6]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,88,18,"6",NA,0
"4682","sr_main_response",1422,"2012245",4213.59999999404,"",FALSE,"","[3,9,5,1]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,89,18,"6",NA,0
"4683","sr_main_response",1424,"2018696",4208.80000001192,"",FALSE,"","[13,15,7,8]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,90,18,"6",NA,0
"4684","rt_main_trials",1426,"2023482",641,"",FALSE,"1","","rest_task",FALSE,"","false","2","0","6","3","group_A_B",22,0,332,NA,"6",18,20
"4685","rt_main_trials",1427,"2025039",703,"",FALSE,"2","","rest_task",FALSE,"","false","2","1","6","3","group_A_B",22,1,333,NA,"6",18,20
"4686","rt_main_trials",1428,"2026619",486,"",FALSE,"2","","rest_task",FALSE,"","false","2","2","6","3","group_A_B",22,1,334,NA,"6",18,20
"4687","rt_main_trials",1429,"2028205",469,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","6","3","group_A_B",22,1,335,NA,"6",18,20
"4688","rt_main_trials",1430,"2029779",425,"",FALSE,"1","","rest_task",FALSE,"","false","1","4","6","3","group_A_B",22,1,336,NA,"6",18,20
"4689","rt_main_trials",1431,"2031353",245,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","6","3","group_A_B",22,1,337,NA,"6",18,20
"4690","rt_main_trials",1432,"2032941",448,"",FALSE,"1","","rest_task",FALSE,"","false","1","6","6","3","group_A_B",22,1,338,NA,"6",18,20
"4691","rt_main_trials",1433,"2034511",438,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","6","3","group_A_B",22,1,339,NA,"6",18,20
"4692","rt_main_trials",1434,"2036135",497,"",FALSE,"1","","rest_task",FALSE,"","false","1","8","6","3","group_A_B",22,1,340,NA,"6",18,20
"4693","rt_main_trials",1435,"2037725",468,"",FALSE,"1","","rest_task",FALSE,"","false","1","9","6","3","group_A_B",22,1,341,NA,"6",18,20
"4694","rt_main_trials",1436,"2039308",713,"",FALSE,"1","","rest_task",FALSE,"","false","1","10","6","3","group_A_B",22,1,342,NA,"6",18,20
"4695","rt_main_trials",1437,"2040901",470,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","6","3","group_A_B",22,1,343,NA,"6",18,20
"4696","rt_main_trials",1438,"2042479",635,"",FALSE,"2","","rest_task",FALSE,"","false","2","12","6","3","group_A_B",22,1,344,NA,"6",18,20
"4697","rt_main_trials",1439,"2044048",487,"",FALSE,"1","","rest_task",FALSE,"","false","1","13","6","3","group_A_B",22,1,345,NA,"6",18,20
"4698","rt_main_trials",1440,"2045620",507,"",FALSE,"2","","rest_task",FALSE,"","false","2","14","6","3","group_A_B",22,1,346,NA,"6",18,20
"4699","rt_main_trials",1441,"2047211",437,"",FALSE,"1","","rest_task",FALSE,"","false","1","15","6","3","group_A_B",22,1,347,NA,"6",18,20
"4700","rt_main_trials",1442,"2048846",390,"",FALSE,"1","","rest_task",FALSE,"","false","1","16","6","3","group_A_B",22,1,348,NA,"6",18,20
"4701","rt_main_trials",1443,"2050478",365,"",FALSE,"2","","rest_task",FALSE,"","false","2","17","6","3","group_A_B",22,1,349,NA,"6",18,20
"4702","rt_main_trials",1444,"2052056",530,"",FALSE,"1","","rest_task",FALSE,"","false","1","18","6","3","group_A_B",22,1,350,NA,"6",18,20
"4703","rt_main_trials",1445,"2053634",406,"",FALSE,"1","","rest_task",FALSE,"","false","1","19","6","3","group_A_B",22,1,351,NA,"6",18,20
"4704","ds_main_response",1455,"2061802",4200,"",FALSE,"[]","[8,4,5,3]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,91,19,"7",NA,0
"4705","ds_main_response",1464,"2067230",2762.80000001192,"",FALSE,"[6,4,1,1]","[6,4,1,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,92,19,"7",NA,0
"4706","ds_main_response",1473,"2072852",2744.89999997616,"",FALSE,"[4,3,2,6]","[4,3,2,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,93,19,"7",NA,0
"4707","ds_main_response",1482,"2078508",2885.09999999404,"",FALSE,"[6,4,3,0]","[6,4,3,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,94,19,"7",NA,0
"4708","ds_main_response",1491,"2083896",2476.59999999404,"",FALSE,"[2,3,6,3]","[2,3,6,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,95,19,"7",NA,0
"4709","ds_main_response",1500,"2088808",2074.40000000596,"",FALSE,"[8,8,0,0]","[8,8,0,0]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,96,19,"7",NA,0
"4710","ds_main_response",1509,"2094493",2981.30000001192,"",FALSE,"[8,4,3,6]","[8,4,3,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,97,19,"7",NA,0
"4711","ds_main_response",1518,"2099900",2697.09999999404,"",FALSE,"[4,7,6,6]","[4,7,6,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,98,19,"7",NA,0
"4712","ds_main_response",1527,"2106498",4200,"",FALSE,"[]","[1,3,3,5]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,99,19,"7",NA,0
"4713","ds_main_response",1536,"2112204",2935.70000001788,"",FALSE,"[5,5,2,6]","[5,5,2,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,100,19,"7",NA,0
"4714","rt_main_trials",1538,"2116822",614,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","1","block_same_same",22,1,352,NA,"7",19,20
"4715","rt_main_trials",1539,"2118394",313,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","null","1","block_same_same",22,1,353,NA,"7",19,20
"4716","rt_main_trials",1540,"2119983",381,"",FALSE,"1","","rest_task",FALSE,"","false","1","2","null","1","block_same_same",22,1,354,NA,"7",19,20
"4717","rt_main_trials",1541,"2121556",369,"",FALSE,"1","","rest_task",FALSE,"","false","1","3","null","1","block_same_same",22,1,355,NA,"7",19,20
"4718","rt_main_trials",1542,"2123130",405,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","null","1","block_same_same",22,1,356,NA,"7",19,20
"4719","rt_main_trials",1543,"2124757",384,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","1","block_same_same",22,1,357,NA,"7",19,20
"4720","rt_main_trials",1544,"2126317",314,"",FALSE,"1","","rest_task",FALSE,"","false","2","6","null","1","block_same_same",22,0,358,NA,"7",19,20
"4721","rt_main_trials",1545,"2127875",428,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","null","1","block_same_same",22,1,359,NA,"7",19,20
"4722","rt_main_trials",1546,"2129417",501,"",FALSE,"1","","rest_task",FALSE,"","false","1","8","null","1","block_same_same",22,1,360,NA,"7",19,20
"4723","rt_main_trials",1547,"2130989",357,"",FALSE,"2","","rest_task",FALSE,"","false","2","9","null","1","block_same_same",22,1,361,NA,"7",19,20
"4724","rt_main_trials",1548,"2132550",508,"",FALSE,"1","","rest_task",FALSE,"","false","1","10","null","1","block_same_same",22,1,362,NA,"7",19,20
"4725","rt_main_trials",1549,"2134180",456,"",FALSE,"2","","rest_task",FALSE,"","false","2","11","null","1","block_same_same",22,1,363,NA,"7",19,20
"4726","rt_main_trials",1550,"2135747",379,"",FALSE,"1","","rest_task",FALSE,"","false","1","12","null","1","block_same_same",22,1,364,NA,"7",19,20
"4727","rt_main_trials",1551,"2137353",372,"",FALSE,"2","","rest_task",FALSE,"","false","2","13","null","1","block_same_same",22,1,365,NA,"7",19,20
"4728","rt_main_trials",1552,"2138949",359,"",FALSE,"1","","rest_task",FALSE,"","false","1","14","null","1","block_same_same",22,1,366,NA,"7",19,20
"4729","rt_main_trials",1553,"2140496",453,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","null","1","block_same_same",22,1,367,NA,"7",19,20
"4730","rt_main_trials",1554,"2142092",451,"",FALSE,"2","","rest_task",FALSE,"","false","2","16","null","1","block_same_same",22,1,368,NA,"7",19,20
"4731","rt_main_trials",1555,"2143672",500,"",FALSE,"1","","rest_task",FALSE,"","false","1","17","null","1","block_same_same",22,1,369,NA,"7",19,20
"4732","rt_main_trials",1556,"2145255",472,"",FALSE,"1","","rest_task",FALSE,"","false","1","18","null","1","block_same_same",22,1,370,NA,"7",19,20
"4733","rt_main_trials",1557,"2146814",393,"",FALSE,"2","","rest_task",FALSE,"","false","2","19","null","1","block_same_same",22,1,371,NA,"7",19,20
"4734","ds_main_response",1567,"2154016",3018.40000000596,"",FALSE,"[2,4,5,6]","[2,4,5,6]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,101,20,"7",NA,0
"4735","ds_main_response",1576,"2160634",3596.90000000596,"",FALSE,"[4,7,3,3]","[4,7,3,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,102,20,"7",NA,0
"4736","ds_main_response",1585,"2166277",2708.30000001192,"",FALSE,"[2,5,1,5]","[2,5,1,5]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,103,20,"7",NA,0
"4737","ds_main_response",1594,"2172536",3374.10000002384,"",FALSE,"[2,6,3,1]","[2,6,3,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,104,20,"7",NA,0
"4738","ds_main_response",1603,"2178060",2689.59999999404,"",FALSE,"[2,7,2,2]","[1,7,2,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,105,20,"7",NA,0
"4739","ds_main_response",1612,"2183772",2710.29999998212,"",FALSE,"[3,6,2,3]","[3,6,2,3]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,106,20,"7",NA,0
"4740","ds_main_response",1621,"2189343",2751.5,"",FALSE,"[2,8,7,7]","[2,8,7,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,107,20,"7",NA,0
"4741","ds_main_response",1630,"2195068",2923.59999999404,"",FALSE,"[2,0,5,4]","[2,0,5,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,108,20,"7",NA,0
"4742","ds_main_response",1639,"2200811",2900,"",FALSE,"[4,1,7,0]","[4,1,0,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,109,20,"7",NA,0
"4743","ds_main_response",1648,"2206700",3079.40000000596,"",FALSE,"[2,9,2,8]","[2,9,2,8]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,110,20,"7",NA,0
"4744","rt_main_trials",1650,"2211356",747,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","2","block_same_same",22,1,372,NA,"7",20,20
"4745","rt_main_trials",1651,"2212917",437,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","null","2","block_same_same",22,1,373,NA,"7",20,20
"4746","rt_main_trials",1652,"2214506",343,"",FALSE,"2","","rest_task",FALSE,"","false","2","2","null","2","block_same_same",22,1,374,NA,"7",20,20
"4747","rt_main_trials",1653,"2216113",506,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","null","2","block_same_same",22,1,375,NA,"7",20,20
"4748","rt_main_trials",1654,"2217731",459,"",FALSE,"1","","rest_task",FALSE,"","false","1","4","null","2","block_same_same",22,1,376,NA,"7",20,20
"4749","rt_main_trials",1655,"2219355",661,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","2","block_same_same",22,1,377,NA,"7",20,20
"4750","rt_main_trials",1656,"2220953",312,"",FALSE,"1","","rest_task",FALSE,"","false","1","6","null","2","block_same_same",22,1,378,NA,"7",20,20
"4751","rt_main_trials",1657,"2222545",615,"",FALSE,"1","","rest_task",FALSE,"","false","1","7","null","2","block_same_same",22,1,379,NA,"7",20,20
"4752","rt_main_trials",1658,"2224162",370,"",FALSE,"2","","rest_task",FALSE,"","false","2","8","null","2","block_same_same",22,1,380,NA,"7",20,20
"4753","rt_main_trials",1659,"2225753",495,"",FALSE,"2","","rest_task",FALSE,"","false","2","9","null","2","block_same_same",22,1,381,NA,"7",20,20
"4754","rt_main_trials",1660,"2227370",443,"",FALSE,"2","","rest_task",FALSE,"","false","2","10","null","2","block_same_same",22,1,382,NA,"7",20,20
"4755","rt_main_trials",1661,"2228943",348,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","null","2","block_same_same",22,1,383,NA,"7",20,20
"4756","rt_main_trials",1662,"2230528",487,"",FALSE,"2","","rest_task",FALSE,"","false","2","12","null","2","block_same_same",22,1,384,NA,"7",20,20
"4757","rt_main_trials",1663,"2232135",448,"",FALSE,"2","","rest_task",FALSE,"","false","2","13","null","2","block_same_same",22,1,385,NA,"7",20,20
"4758","rt_main_trials",1664,"2233721",423,"",FALSE,"1","","rest_task",FALSE,"","false","1","14","null","2","block_same_same",22,1,386,NA,"7",20,20
"4759","rt_main_trials",1665,"2235295",414,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","null","2","block_same_same",22,1,387,NA,"7",20,20
"4760","rt_main_trials",1666,"2236870",558,"",FALSE,"1","","rest_task",FALSE,"","false","1","16","null","2","block_same_same",22,1,388,NA,"7",20,20
"4761","rt_main_trials",1667,"2238441",382,"",FALSE,"2","","rest_task",FALSE,"","false","2","17","null","2","block_same_same",22,1,389,NA,"7",20,20
"4762","rt_main_trials",1668,"2240044",435,"",FALSE,"2","","rest_task",FALSE,"","false","2","18","null","2","block_same_same",22,1,390,NA,"7",20,20
"4763","rt_main_trials",1669,"2241621",434,"",FALSE,"1","","rest_task",FALSE,"","false","2","19","null","2","block_same_same",22,0,391,NA,"7",20,20
"4764","ds_main_response",1679,"2248207",2565.19999998808,"",FALSE,"[1,5,5,7]","[1,5,5,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,111,21,"7",NA,0
"4765","ds_main_response",1688,"2254702",3178.19999998808,"",FALSE,"[7,6,2,4]","[7,6,2,4]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,112,21,"7",NA,0
"4766","ds_main_response",1697,"2260050",2348.5,"",FALSE,"[8,8,8,2]","[4,8,2,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,113,21,"7",NA,0
"4767","ds_main_response",1706,"2266883",4200,"",FALSE,"[]","[0,3,5,5]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,114,21,"7",NA,0
"4768","ds_main_response",1715,"2274038",4200,"",FALSE,"[]","[8,6,8,3]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,115,21,"7",NA,0
"4769","ds_main_response",1724,"2280222",2831.79999998212,"",FALSE,"[0,0,1,0]","[9,7,0,1]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,116,21,"7",NA,0
"4770","ds_main_response",1733,"2287287",4200,"",FALSE,"[]","[2,5,7,3]","digit_span",TRUE,"false","",NA,NA,"",NA,"",22,0,117,21,"7",NA,0
"4771","ds_main_response",1742,"2293448",3008.10000002384,"",FALSE,"[0,7,0,2]","[0,7,3,2]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,0,118,21,"7",NA,0
"4772","ds_main_response",1751,"2299494",2982.5,"",FALSE,"[0,8,2,7]","[0,8,2,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,119,21,"7",NA,0
"4773","ds_main_response",1760,"2305016",2571.80000001192,"",FALSE,"[5,8,7,7]","[5,8,7,7]","digit_span",FALSE,"false","",NA,NA,"",NA,"",22,1,120,21,"7",NA,0
"4774","rt_main_trials",1762,"2309665",606,"",FALSE,"2","","rest_task",FALSE,"","false","2","0","7","3","group_B_A",22,1,392,NA,"7",21,20
"4775","rt_main_trials",1763,"2311234",490,"",FALSE,"1","","rest_task",FALSE,"","false","1","1","7","3","group_B_A",22,1,393,NA,"7",21,20
"4776","rt_main_trials",1764,"2312807",477,"",FALSE,"1","","rest_task",FALSE,"","false","1","2","7","3","group_B_A",22,1,394,NA,"7",21,20
"4777","rt_main_trials",1765,"2314373",510,"",FALSE,"1","","rest_task",FALSE,"","false","1","3","7","3","group_B_A",22,1,395,NA,"7",21,20
"4778","rt_main_trials",1766,"2315961",325,"",FALSE,"2","","rest_task",FALSE,"","false","2","4","7","3","group_B_A",22,1,396,NA,"7",21,20
"4779","rt_main_trials",1767,"2317513",390,"",FALSE,"2","","rest_task",FALSE,"","false","2","5","7","3","group_B_A",22,1,397,NA,"7",21,20
"4780","rt_main_trials",1768,"2319083",459,"",FALSE,"1","","rest_task",FALSE,"","false","1","6","7","3","group_B_A",22,1,398,NA,"7",21,20
"4781","rt_main_trials",1769,"2320675",492,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","7","3","group_B_A",22,1,399,NA,"7",21,20
"4782","rt_main_trials",1770,"2322248",454,"",FALSE,"1","","rest_task",FALSE,"","false","1","8","7","3","group_B_A",22,1,400,NA,"7",21,20
"4783","rt_main_trials",1771,"2323834",418,"",FALSE,"1","","rest_task",FALSE,"","false","1","9","7","3","group_B_A",22,1,401,NA,"7",21,20
"4784","rt_main_trials",1772,"2325405",414,"",FALSE,"2","","rest_task",FALSE,"","false","2","10","7","3","group_B_A",22,1,402,NA,"7",21,20
"4785","rt_main_trials",1773,"2326994",444,"",FALSE,"1","","rest_task",FALSE,"","false","1","11","7","3","group_B_A",22,1,403,NA,"7",21,20
"4786","rt_main_trials",1774,"2328565",457,"",FALSE,"2","","rest_task",FALSE,"","false","2","12","7","3","group_B_A",22,1,404,NA,"7",21,20
"4787","rt_main_trials",1775,"2330170",455,"",FALSE,"2","","rest_task",FALSE,"","false","2","13","7","3","group_B_A",22,1,405,NA,"7",21,20
"4788","rt_main_trials",1776,"2331763",758,"",FALSE,"2","","rest_task",FALSE,"","false","2","14","7","3","group_B_A",22,1,406,NA,"7",21,20
"4789","rt_main_trials",1777,"2333336",408,"",FALSE,"2","","rest_task",FALSE,"","false","2","15","7","3","group_B_A",22,1,407,NA,"7",21,20
"4790","rt_main_trials",1778,"2334931",392,"",FALSE,"2","","rest_task",FALSE,"","false","2","16","7","3","group_B_A",22,1,408,NA,"7",21,20
"4791","rt_main_trials",1779,"2336467",400,"",FALSE,"1","","rest_task",FALSE,"","false","1","17","7","3","group_B_A",22,1,409,NA,"7",21,20
"4792","rt_main_trials",1780,"2338040",465,"",FALSE,"2","","rest_task",FALSE,"","false","2","18","7","3","group_B_A",22,1,410,NA,"7",21,20
"4793","rt_main_trials",1781,"2339633",448,"",FALSE,"1","","rest_task",FALSE,"","false","1","19","7","3","group_B_A",22,1,411,NA,"7",21,20
"4794","sr_main_response",1784,"2346797",3789.80000001192,"",FALSE,"","[7,10,2,3]","spatial_recall",FALSE,"false","",NA,NA,"",NA,"",22,1,91,22,"8",NA,0
"4795","sr_main_response",1786,"2353115",4208,"",FALSE,"","[5,1,4,0]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,92,22,"8",NA,0
"4796","sr_main_response",1788,"2359578",4209.30000001192,"",FALSE,"","[8,9,7,4]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,93,22,"8",NA,0
"4797","sr_main_response",1790,"2365936",4201,"",FALSE,"","[3,0,5,4]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,94,22,"8",NA,0
"4798","sr_main_response",1792,"2372369",4200.90000000596,"",FALSE,"","[11,2,5,13]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,95,22,"8",NA,0
"4799","sr_main_response",1794,"2378683",4202.70000001788,"",FALSE,"","[6,5,7,12]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,96,22,"8",NA,0
"4800","sr_main_response",1796,"2385023",4201.19999998808,"",FALSE,"","[0,3,2,12]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,97,22,"8",NA,0
"4801","sr_main_response",1798,"2391440",4206.70000001788,"",FALSE,"","[11,12,13,3]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,98,22,"8",NA,0
"4802","sr_main_response",1800,"2397767",4206.29999998212,"",FALSE,"","[13,2,1,4]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,99,22,"8",NA,0
"4803","sr_main_response",1802,"2404135",4200.20000001788,"",FALSE,"","[9,5,11,8]","spatial_recall",TRUE,"false","",NA,NA,"",NA,"",22,0,100,22,"8",NA,0
"4804","rt_main_trials",1804,"2408932",720,"",FALSE,"1","","rest_task",FALSE,"","false","1","0","null","1","block_same_same",22,1,412,NA,"8",22,20
"4805","rt_main_trials",1805,"2410510",428,"",FALSE,"2","","rest_task",FALSE,"","false","2","1","null","1","block_same_same",22,1,413,NA,"8",22,20
"4806","rt_main_trials",1806,"2412091",548,"",FALSE,"2","","rest_task",FALSE,"","false","2","2","null","1","block_same_same",22,1,414,NA,"8",22,20
"4807","rt_main_trials",1807,"2413711",405,"",FALSE,"2","","rest_task",FALSE,"","false","2","3","null","1","block_same_same",22,1,415,NA,"8",22,20
"4808","rt_main_trials",1808,"2415276",446,"",FALSE,"1","","rest_task",FALSE,"","false","1","4","null","1","block_same_same",22,1,416,NA,"8",22,20
"4809","rt_main_trials",1809,"2416847",375,"",FALSE,"1","","rest_task",FALSE,"","false","1","5","null","1","block_same_same",22,1,417,NA,"8",22,20
"4810","rt_main_trials",1810,"2418407",428,"",FALSE,"2","","rest_task",FALSE,"","false","2","6","null","1","block_same_same",22,1,418,NA,"8",22,20
"4811","rt_main_trials",1811,"2419993",441,"",FALSE,"2","","rest_task",FALSE,"","false","2","7","null","1","block_same_same",22,1,419,NA,"8",22,20
"4812","rt_main_trials",1812,"2421565",440,"",FALSE,"2","","rest_task",FALSE,"","false","2","8","null","1","block_same_same",22,1,420,NA,"8",22,20
